,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,sim1,sim2,sim3,dm,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,dm_target,dm_diff,dm_bid_ask,dm_nshares
UPST,23.459999084472656,1.0,0.5030084235860409,0.4969915764139591,0.5739644970414202,0.4133148404993065,0.563468541144776,1.025726505471014,1900,23,94,1173,0,0,164,0,75,1267,3190,1.0,1.0,1.0,1.0,0.48829869103826445,0.021071012011057558,0.4901963721987482,0.0176516198865439,0.48500279711434563,0.02701319476118239,0.506760467816981,-0.012170510836675178,0.5142112005539173,-0.025595670644869596,0.487159598401843,0.02312416186024949,0.5142112005539173,-0.025595670644869596,0.563468541144776,1.7108189347656215,1.025726505471014,2.7183846143996426,1.0113787985237235,1.0212953869502523,1.016337092736988,1.0095234911133335,1.0178090097674193,1.0136662504403764,1.0146110465445828,1.027382408120447,1.020996727332515,0.9934860825891461,0.9879027956643622,0.9906944391267541,0.9863498570868272,0.9747281781729089,0.9805390176298681,1.012494442667541,1.0233944929407561,1.0179444678041487,0.9863498570868272,0.9747281781729089,0.9805390176298681,0.010383732419676831,0.004145411096032041,0.0025818422915293766,0.0011201692280907783,0.001040691570135621,0.0005532114976176946,0.001040691570135621,1790.9516200297264,-109.04837997027357,27.800592576526647,-4,0,-55.601185153053294,918.5273092083397,-348.4726907916603,27.17703130346968,-13,38.88790404047694,15.88790404047694,20.72580677647661,1,110.3596681695159,110.3596681695159,24.08168990428548,5,203.96634844937836,39.96634844937836,23.142565700111305,2,108.78634907937223,108.78634907937223,24.08168990428548,5,20.636889483606623,-54.36311051639338,27.800592576526647,-2
ZM,62.0,1.0,0.4684252597921662,0.5315747402078337,0.5652173913043478,0.4986853637160385,0.2959237525861305,1.5300058873523792,62,62,0,0,0,0,62,0,380,0,124,1.0,1.0,1.0,1.0,0.5063045787372638,-0.011349595120702091,0.5093457936840166,-0.016826838025248324,0.5073780373681588,-0.013282636471834896,0.5018823939005607,-0.00338834503994024,0.5110397028888133,-0.019878733895862772,0.48927965517580296,0.01930327647559957,0.5110397028888133,-0.019878733895862772,0.2959237525861305,1.443274146206976,1.5300058873523792,3.2226639962810077,0.9958443306631561,0.9868064175741266,0.9913253741186414,0.9938450134411025,0.9805016933832313,0.9871733534121669,0.9951382681271828,0.9845767239450006,0.9898574960360917,0.9987575404298135,0.9960427808659422,0.9974001606478778,0.9927327444937766,0.9770062202226978,0.9848694823582371,1.0071077883846902,1.0228459153339136,1.0149768518593019,0.9927327444937766,0.9770062202226978,0.9848694823582371,0.005168907257898819,0.008060951978605879,0.005029038306143015,0.0019380199677397029,0.0006226066637143211,0.0009283478668870686,0.0006226066637143211,891.5159263710506,829.5159263710506,58.033020541477136,14,0,-399.34963492734596,1786.1206908173122,1786.1206908173122,57.20295046323734,31,75.74775566532587,13.747755665325869,57.20295046323734,0,190.93475805453636,190.93475805453636,62.54312478901518,3,122.02540249414236,60.025402494142355,61.63107290346647,1,182.55509068262177,182.55509068262177,62.54312478901518,3,12.346275572459055,-367.65372442754096,66.55827248789099,-6
LRCX,925.3699951171876,0.0,0.3410543130990415,0.6589456869009584,0.7212073073868149,0.8091060985797828,0.9269798943917572,2.3781985022351413,0,0,0,925,0,0,0,0,1903,925,925,1.0,1.0,1.0,1.0,0.530114934194501,-0.054354846825518915,0.5445057551781478,-0.08058981722804055,0.5459502338923744,-0.08323834448537203,0.46487223143025874,0.06346509775363154,0.49742410186770314,0.004636708935687289,0.4407896509165596,0.10771391001608975,0.49742410186770314,0.004636708935687289,0.9269798943917572,2.074330288012603,2.3781985022351413,4.070856611163769,0.9611167583322937,0.9265324226805899,0.9438245905064417,0.94289398934884,0.8930289384968293,0.9179614639228346,0.9410736372299553,0.8897146934392925,0.9153941653346239,1.0473954608605325,1.0931852650383937,1.0702903629494631,1.003388849863524,1.0065304910948925,1.004959670479208,1.081763088525535,1.163246198633909,1.1225046435797221,1.003388849863524,1.0065304910948925,1.004959670479208,0.01997058537717698,0.019472138554107024,0.009963574266092307,0.004282832478186668,0.0019184182998872794,0.0020982737972455984,0.0019184182998872794,3444.460121720877,3444.460121720877,877.9875260308404,4,0,-1974.6031958255853,4314.575953095691,3389.575953095691,865.0968347473573,4,150.07210983845428,150.07210983845428,865.0968347473573,0,421.94693378954565,421.94693378954565,941.1214643296865,0,375.99302872750303,375.99302872750303,924.3334944130219,0,412.6153320280495,412.6153320280495,941.1214643296865,0,38.04218999577653,-1864.9578100042236,987.3015979127927,-2
XPEV,7.840000152587891,1.0,0.6398678414096917,0.3601321585903083,0.7190889370932755,0.1716791979949874,0.1373072587218499,0.5229030191440202,0,102,0,78,0,16,94,463,22,78,180,0.0,1.0,1.0,1.0,0.3469668519469274,0.29659659253046783,0.3476367673264006,0.29509757133191816,0.33116931787208265,0.33285731181289824,0.4606722614177272,0.0711202349136666,0.47266667580803523,0.049310554435689,0.389225034423678,0.207074762235005,0.47266667580803523,0.049310554435689,0.1373072587218499,1.2846576523426954,0.5229030191440202,2.2155611280726486,1.0771246741812504,1.2661037617383164,1.1716142179597835,1.0767202971001333,1.2645948582840005,1.170657577692067,1.0869527965637231,1.303157140174235,1.195054968368979,1.0179747035872113,1.0582076200621457,1.0380911618246786,1.0124285123722359,1.0400063586703978,1.0262174355213167,1.053239472001407,1.1790737282643433,1.116156600132875,1.0124285123722359,1.0400063586703978,1.0262174355213167,0.0,0.0019509467231003754,0.0013064772720504552,0.0005976866105189648,0.00045501312805502886,0.0003244532843167667,0.00045501312805502886,0.0,0.0,7.6175750637672115,0,0,-8.969435197853073,432.2847125327338,354.2847125327338,7.118171069375531,50,19.67825957195345,-82.32174042804655,8.80103615005158,-9,58.88440277783654,42.88440277783654,8.201141362625489,5,89.1785509647389,-4.821449035261097,8.969435197853073,-1,63.80215957121068,-399.19784042878933,8.969435197853073,-45,9.022899682024025,-12.977100317975975,8.969435197853073,-1
TTC,87.5,1.0,0.4065495207667731,0.5934504792332269,0.8109610802223988,0.2573099415204678,0.5903340394977581,0.3559869775251988,0,175,0,4112,0,0,0,1050,174,4112,4287,0.0,1.0,1.0,1.0,0.39615773606896765,0.1932070713482756,0.4024665295565227,0.18074818243796353,0.3890645379265142,0.20739812010312594,0.4399813115276727,0.10921647092235377,0.4680438280739402,0.05769798086948044,0.383703736347479,0.21826183914776465,0.4680438280739402,0.05769798086948044,0.5903340394977581,1.7376844331186034,0.3559869775251988,2.0486450864538273,1.1126641026417616,1.148623173757707,1.1306436381997345,1.1050306036857849,1.13840565568405,1.1217181296849175,1.1214231462617383,1.1603729962953182,1.1408980712785284,1.0622060629035015,1.0814770224807582,1.07184154269213,1.0323948679810977,1.0422478339370265,1.0373213509590622,1.1281750535393946,1.1694490368543824,1.1488120451968884,1.0323948679810977,1.0422478339370265,1.0373213509590622,0.0,0.0014636888816950049,0.0009046718570714745,0.00048575899158864944,0.0011544835521898789,0.00026279142209988224,0.0011544835521898789,0.0,0.0,87.06565274889735,0,0,-181.4973851560548,324.3196341391482,-3787.680365860852,90.38486253674081,-42,13.626235994870129,-161.37376400512989,90.13956820289701,-2,47.85723422652137,47.85723422652137,88.3828552522235,1,226.26857105640832,226.26857105640832,87.35633988853643,3,51.6766544128819,-998.3233455871181,90.7486925780274,-11,22.893381825010174,-151.10661817498982,90.7486925780274,-2
DOCU,57.20000076293945,0.0,0.4338235294117647,0.5661764705882353,0.4397350993377483,0.6551226551226551,0.4096313554008632,0.7343336856758799,5548,114,0,4462,0,0,0,0,59,4462,10124,1.0,1.0,1.0,1.0,0.4892583082785637,0.019341740740960452,0.48949770917642477,0.01891038123465107,0.4953456665103159,0.008378344784239305,0.46015804819352046,0.0720589957970817,0.459361251883362,0.07351433654872003,0.47369799839601534,0.047442104453193155,0.459361251883362,0.07351433654872003,0.4096313554008632,1.5569817490217086,0.7343336856758799,2.4269917946045085,1.008600311673846,1.0172972989212703,1.0129488052975582,1.0084077034807293,1.0169082916837784,1.0126579975822538,1.0037163939364346,1.0074563418344862,1.0055863678854604,1.0324184509930618,1.0659765123685259,1.0491974816807939,1.033083905132623,1.0673529166798992,1.0502184109062611,1.021227109162613,1.0429619172980122,1.0320945132303128,1.033083905132623,1.0673529166798992,1.0502184109062611,0.00716242283604538,0.002630976380069531,0.0015974603822280988,0.0008107350624297342,0.000836488788242286,0.0003965004024057329,0.000836488788242286,1235.3508606640894,-4312.64913933591,62.03988223400832,-70,0,-62.03988223400832,582.9635707998033,-3879.036429200197,61.312374591381186,-63,24.061069204870556,-89.93893079512944,61.15683047822761,-1,79.87404958055711,79.87404958055711,58.04777848966673,1,163.94440826919552,163.94440826919552,56.77597961991076,3,77.96987476212927,77.96987476212927,58.04777848966673,1,16.587553097006886,-42.41244690299311,62.03988223400832,-1
ETSY,67.43000030517578,1.0,0.4415929203539823,0.5584070796460177,0.4740545294635004,0.293953488372093,0.4480286992646238,0.3260460878142954,3102,0,0,2225,0,67,135,135,197,2225,5327,1.0,1.0,1.0,1.0,0.3873865603969838,0.21078528455355006,0.3881386843612873,0.20926557750618474,0.3819578097357071,0.22182719716444008,0.41835429612516833,0.14997351119238694,0.4229010859322027,0.14130696732030884,0.3975635200554587,0.19041804887485023,0.4229010859322027,0.14130696732030884,0.4480286992646238,1.5953790928854692,0.3260460878142954,2.018704196742924,1.1034704919603784,1.1595909917857328,1.1315307418730556,1.1026874466097252,1.1583537575334466,1.130520602071586,1.109176678504918,1.1686202803882977,1.138898479446608,1.0725664568662985,1.1110991666718244,1.0918328117690614,1.0682332259378757,1.104355493973161,1.0862943599555184,1.0930221106446774,1.143118742866242,1.1180704267554598,1.0682332259378757,1.104355493973161,1.0862943599555184,0.00897801566262638,0.0013770532556898907,0.0008501854756951423,0.0004679908647831767,0.0009318892609818727,0.00024449541334195366,0.0009318892609818727,1548.498270733887,-1553.501729266113,73.25158167919504,-21,0,-146.50316335839008,305.1231813404793,-1919.8768186595207,72.50101344753888,-26,12.805557993960743,12.805557993960743,62.77540546934761,0,46.106708922779546,-20.893291077220454,73.25158167919504,0,182.64205762413567,47.642057624135674,67.23373937177904,1,48.07883331901387,-86.92116668098613,73.25158167919504,-1,18.479342239061825,-178.52065776093818,73.25158167919504,-2
ASML,918.969970703125,0.0,0.2823482428115016,0.7176517571884984,0.5464654487688642,0.7535505430242272,0.8811987360152592,1.790280426950811,0,0,0,0,0,0,0,0,953,0,0,0.0,1.0,1.0,1.0,0.4395360698800443,0.110044662486606,0.4504692595760305,0.08981735304331415,0.4537853601310374,0.0837234885772949,0.3810555607157665,0.22367508534138422,0.40463737974359615,0.17649433018296123,0.3669235744869153,0.253131012634075,0.40463737974359615,0.17649433018296123,0.8811987360152592,2.0285491296361045,1.790280426950811,3.4829385358794394,1.0809463216684119,1.1471976370852346,1.1140719793768232,1.0655911164234584,1.1186034081203247,1.0920972622718916,1.0610079651881767,1.1101293730845903,1.0855686691363835,1.1714122186885785,1.321964447119923,1.2466883329042506,1.1329650280523544,1.246379688096532,1.1896723580744433,1.1960743703929526,1.3714604619923816,1.283767416192667,1.1329650280523544,1.246379688096532,1.1896723580744433,0.0,0.011791835047616758,0.0075834316962159224,0.0029121868993765548,0.002121735816271632,0.0014891216130257263,0.002121735816271632,0.0,0.0,901.722204374707,0,0,-968.5201775063363,2612.7981679026943,2612.7981679026943,858.2266239097971,3,114.22222227418362,114.22222227418362,858.2266239097971,0,286.91020231878997,286.91020231878997,942.7235684146751,0,415.8414646933183,415.8414646933183,919.5374733254848,0,292.82851913574007,292.82851913574007,942.7235684146751,0,42.07397158804836,-910.9260284119516,968.5201775063363,-1
AMZN,179.6199951171875,0.0,0.3602236421725239,0.639776357827476,0.3780778395552025,0.6837928153717627,0.9251256266651904,2.8250485266083194,0,0,0,1257,180,0,0,0,180,1437,1437,0.0,1.0,1.0,1.0,0.4328975435010018,0.12244289290680943,0.4336914899744804,0.12095499438919682,0.4409870049981936,0.10734726280393832,0.39569801313176284,0.19412078392641144,0.3959463890961928,0.1936270285242225,0.4105311363030316,0.16502606065129932,0.3959463890961928,0.1936270285242225,0.9251256266651904,2.072476020286036,2.8250485266083194,4.517706635536948,1.0933315778962311,1.2027906895843838,1.1480611337403075,1.092146724039919,1.2000949442211293,1.146120834130524,1.081369915597884,1.1757193271562298,1.128544621377057,1.1519594521264045,1.3400876369242503,1.2460235445253274,1.1515450271365788,1.3390901986733394,1.2453176129049592,1.1277920212334331,1.28256251224623,1.2051772667398315,1.1515450271365788,1.3390901986733394,1.2453176129049592,0.0,0.0298256600024014,0.009963574266092307,0.006566923327475084,0.002370781038735879,0.003098127958771874,0.002370781038735879,0.0,0.0,178.19715691367125,0,0,-189.61391871424937,6608.67706307621,5171.67706307621,169.0096492856334,31,150.07210983845428,150.07210983845428,168.8994096669143,1,646.9767791693632,646.9767791693632,182.26772010199699,4,464.6521268361622,464.6521268361622,179.49697595434228,3,609.2317876018416,609.2317876018416,182.26772010199699,3,47.012532521856166,-132.98746747814383,189.61391871424937,-1
RDFN,5.619999885559082,1.0,0.3883610451306413,0.6116389548693586,0.4269729093050647,0.2331639135959339,0.1207692708161586,0.2897497408889085,0,0,0,0,0,79,112,56,80,0,0,0.0,1.0,1.0,1.0,0.32758083058982285,0.34135558534109783,0.3283888652628296,0.33943299498774426,0.32175353819769736,0.3553807194193362,0.3616965517693349,0.2642890004730038,0.3668238075972195,0.25334258272860416,0.3386414332034168,0.3154813493021927,0.3668238075972195,0.25334258272860416,0.1207692708161586,1.268119664437004,0.2897497408889085,1.982407849817537,1.0844619609543322,1.263131289819109,1.1737966253867205,1.0839668187580598,1.2614705413113625,1.1727186800347111,1.08808083096951,1.275312643286831,1.1816967371281706,1.0647903730462442,1.198242841774489,1.1315166074103666,1.0620253442469674,1.1893006175698295,1.1256629809083984,1.077817251947341,1.2409630526788327,1.1593901523130867,1.0620253442469674,1.1893006175698295,1.1256629809083984,0.0,0.001258912615167685,0.0008188946394986689,0.0004384688514153609,0.0004797865366716223,0.0002398422306764205,0.0004797865366716223,0.0,0.0,5.565226899166392,0,0,-73.55603008070166,278.9459453237953,278.9459453237953,5.05013689628207,55,12.33425305045316,12.33425305045316,5.0508261656563365,2,43.19818446302342,-35.80181553697658,6.686911825518333,-5,94.0339200665684,-17.9660799334316,6.686911825518333,-3,47.16380759022362,-8.83619240977638,6.686911825518333,-1,9.514155795193311,-70.48584420480668,6.686911825518333,-11
CHWY,15.84000015258789,0.0,0.3952145214521452,0.6047854785478548,0.3849918433931484,0.23502722323049,0.0695580383858879,-0.9911813465613802,3580,48,0,3263,0,0,0,0,377,3263,6891,1.0,1.0,1.0,1.0,0.32172419524771945,0.355452069855864,0.3215000222504528,0.3559974156089775,0.316067293953698,0.3693491841491222,0.35436361991469234,0.2802060608310863,0.35543352698916364,0.2778637100669409,0.337862583691024,0.3172730714751703,0.35543352698916364,0.2778637100669409,0.0695580383858879,1.2169084320067334,-0.6926581089286286,1.0,1.072272325049173,1.0,1.0361361625245866,1.0723871273526324,1.0,1.0361935636763162,1.0752016840729353,1.0,1.0376008420364675,1.0565493335553728,1.0,1.0282746667776865,1.0560636066229538,1.0,1.0280318033114768,1.0642656272793136,1.0,1.0321328136396568,1.0560636066229538,1.0,1.0280318033114768,0.002692849867596091,8.064160344556426e-05,4.34771403863257e-05,4.90263493389442e-05,0.00038645718293262395,2.631835741829781e-05,0.00038645718293262395,464.45378578217935,-3115.5462142178208,17.07878530625021,-182,0,-375.73327673750464,17.868315905749583,-3245.1316840942504,16.997321297375102,-191,0.6548559797183648,-47.34514402028164,16.897107070143907,-3,4.830102013987996,4.830102013987996,16.00462198319836,0,75.74219172788004,75.74219172788004,15.714735420855359,5,5.1753769211810665,5.1753769211810665,16.00462198319836,0,7.6634368944558515,-369.33656310554414,17.07878530625021,-22
NVCR,12.635000228881836,0.0,0.3098460102659822,0.6901539897340178,0.3214285714285714,0.3659616330545991,0.267335675728436,0.2391755194492159,5281,392,0,4536,0,13,25,13,143,4536,10209,1.0,1.0,1.0,1.0,0.33000529749737345,0.3356027105165021,0.33041436252388523,0.33463669278340813,0.33175303596692407,0.3314845891197723,0.3214084617123557,0.35622028014424384,0.32216868684252387,0.3543720384834996,0.32379727014145787,0.3504293505595088,0.32216868684252387,0.3543720384834996,0.267335675728436,1.4146860693492815,0.2391755194492159,1.9318336283778446,1.1234711647436586,1.247303708952327,1.1853874368479929,1.1230947313573225,1.2465105596701944,1.1848026455137584,1.1218673109804593,1.2439260297150887,1.1828966703477741,1.1315354767433954,1.2643526245476482,1.1979440506455217,1.130810203621374,1.26281482946618,1.196812516543777,1.12926459679928,1.2595406370763294,1.1944026169378046,1.130810203621374,1.26281482946618,1.196812516543777,0.0060430034720733265,0.0011762586748092685,0.0007373154335298942,0.0004290788947491098,0.0007118497023059358,0.0002283034709999361,0.0007118497023059358,1042.2771331863555,-4238.722866813645,13.993585844197046,-303,0,-125.94227259777341,260.6317420580316,-4275.368257941968,13.86333808999191,-308,11.105500874605584,-380.8944991253944,13.825489321644847,-28,42.273080937746414,29.273080937746414,12.85001689084291,2,139.5162491853349,114.51624918533491,12.560147707330671,9,44.89476664744755,31.894766647447547,12.85001689084291,2,14.115962939443673,-128.88403706055632,13.993585844197046,-9
GH,17.350000381469727,1.0,0.3898916967509025,0.6101083032490975,0.3123659756969263,0.2031372549019607,0.187531139068661,0.2993483514222376,1284,69,0,989,0,729,677,4077,54,989,2342,1.0,1.0,1.0,1.0,0.28322272924580266,0.45643686082993384,0.2815851052490349,0.46110794790455234,0.27724996619582604,0.47364591807447864,0.3179101502964598,0.36479050933037294,0.313594326189641,0.37551559763722153,0.30856496202311773,0.38823553565389385,0.313594326189641,0.37551559763722153,0.187531139068661,1.3348815326895065,0.2993483514222376,1.9920064603508663,1.1409239151411563,1.369642825825852,1.2552833704835042,1.1424642985225695,1.374058870484599,1.2582615845035843,1.146609233037115,1.385982792994669,1.266296013015892,1.1111183385494126,1.2858148063456247,1.1984665724475185,1.1145657667188653,1.295353616821003,1.2049596917699341,1.1186682792748894,1.306758403853705,1.2127133415642972,1.1145657667188653,1.295353616821003,1.2049596917699341,0.005291030729858738,0.0013527363803662639,0.0008950719350957475,0.0004646515033014197,0.0006004854324851592,0.0002546077331825991,0.0006004854324851592,912.5793764976938,-371.42062350230617,19.0063783520616,-20,0,-38.0127567041232,299.7351236685284,-689.2648763314717,18.89732631454639,-36,13.481641243357634,-55.518358756642364,18.830354786170126,-3,45.77771325339047,-683.2222867466095,19.0063783520616,-36,117.6898367160622,-559.3101632839378,19.0063783520616,-29,50.067371809128446,-4026.9326281908716,19.0063783520616,-212,11.907612074821586,-42.092387925178414,19.0063783520616,-2
BYND,6.400000095367432,0.0,0.2898550724637681,0.7101449275362319,0.3057324840764331,0.4293286219081272,-0.1570517155477741,0.2332210319474358,294,109,0,710,0,26,19,0,37,710,1113,1.0,1.0,1.0,1.0,0.32996093951044625,0.3357075427149134,0.33059138796926896,0.3342190525799434,0.33394473044037215,0.32635396324223487,0.3110245362776692,0.38198441517117876,0.3118137728115293,0.3799909947534345,0.31758236685175806,0.3655990973974834,0.3118137728115293,0.3799909947534345,-0.14735039362084545,1.0,0.2332210319474358,1.9258791408760643,1.0,1.2460977505474193,1.1230488752737098,1.0,1.2448827369543607,1.1224413684771803,1.0,1.2384823217314982,1.119241160865749,1.0,1.2844696686172805,1.1422348343086401,1.0,1.282792665096978,1.141396332548489,1.0,1.2707499937193005,1.1353749968596503,1.0,1.282792665096978,1.141396332548489,0.0015604808442531313,0.0010344837661283156,0.000688863778853665,0.00037548428679544306,0.0002359215079677625,0.0002149807867082907,0.0002359215079677625,269.14654414096316,-24.853455859036842,7.207173057470695,-3,0,-28.82869222988278,229.2176983438573,-480.7823016561427,7.031612220932631,-68,10.375718384081962,-98.62428161591804,7.018902019613416,-14,36.9929116551792,10.9929116551792,6.448837561819788,2,46.238530109919616,27.238530109919616,6.323188600074928,4,42.27492560967724,42.27492560967724,6.448837561819788,7,4.678317982437443,-32.32168201756256,7.207173057470695,-4
MASI,136.13999938964844,0.0,0.307108626198083,0.6928913738019169,0.2410643367752184,0.9331662489557226,0.6535874743269761,1.0361895442980942,0,0,0,272,0,0,0,0,421,272,272,0.0,1.0,1.0,1.0,0.3522052827067697,0.28495280173276255,0.34867133025562785,0.2927884135118618,0.3611694181771784,0.26542272953158363,0.31123289926158665,0.38145755800215014,0.3009972731765818,0.40785218792764055,0.34827700314376214,0.2936677288945307,0.3009972731765818,0.40785218792764055,0.6535874743269761,1.8009378679478214,1.0361895442980942,2.7288476532267225,1.182510699428168,1.3311699961987193,1.2568403478134438,1.1879743611531117,1.3416822825291785,1.2648283218411451,1.1690017742348615,1.3053254732406556,1.2371636237377586,1.2515895304515254,1.4665862045100782,1.3590878674808018,1.2711760916449633,1.5059657938002522,1.3885709427226076,1.188589068650065,1.3428671440622677,1.2657281063561663,1.2711760916449633,1.5059657938002522,1.3885709427226076,0.0,0.004953723840534546,0.0031781390085737497,0.0014285861224504232,0.001723267375817342,0.0006960035657049127,0.001723267375817342,0.0,0.0,135.8113675890163,0,0,-436.49160959699645,1097.6307353841826,825.6307353841826,130.03104613750077,6,47.869370332260765,47.869370332260765,129.92826222749676,0,140.74506464877422,140.74506464877422,137.48765276118417,1,337.74517266590374,337.74517266590374,135.67242890691938,2,136.86571444252036,136.86571444252036,137.48765276118417,1,34.172351738001296,-386.8276482619987,145.49720319899882,-3
PAYC,188.88999938964844,0.0,0.2975239616613419,0.7024760383386581,0.3109610802223987,0.2807017543859649,0.7814862877232217,0.885274279275976,6044,378,0,4911,0,567,0,756,791,4911,11333,1.0,1.0,1.0,1.0,0.2959280943097341,0.4213332302119465,0.2963389519891608,0.4202299600049106,0.2953601675479527,0.4228614248381919,0.29904136661237307,0.4130202532312061,0.30051724893367066,0.4091167146179866,0.29530721883858324,0.4230040877534233,0.30051724893367066,0.4091167146179866,0.7814862877232217,1.9288366813440672,0.885274279275976,2.5779323882046046,1.3188774909204652,1.490329709802446,1.4046036003614555,1.3179219714930253,1.4887734513411601,1.4033477114170927,1.3202021730584685,1.4924880487352583,1.4063451108968634,1.3116948146857141,1.4786434660346406,1.3951691403601774,1.3083355431222636,1.4731875985129514,1.3907615708176075,1.3203259051722906,1.4926896975257302,1.4065078013490104,1.3083355431222636,1.4731875985129514,1.3907615708176075,0.02419028414174336,0.004377068589069496,0.0028611182497633855,0.0012486827615033704,0.0021272666995683248,0.0006498710388773051,0.0021272666995683248,4172.259725273527,-1871.7402747264732,199.36783641665568,-9,0,-797.4713456666227,969.8572566630852,-3941.142743336915,198.9426387972004,-20,43.09437966458762,-334.9056203354124,198.4828675134287,-2,123.0208898376729,-443.9791101623271,199.36783641665568,-2,416.92546892867415,416.92546892867415,188.45833682028444,2,127.79397752274687,-628.2060224772531,199.36783641665568,-3,42.183648874399104,-748.8163511256009,199.36783641665568,-4
TECH,64.05999755859375,0.0,0.1737220447284345,0.8262779552715656,0.6111993645750595,0.2907268170426065,0.5981272734224465,1.205282108247046,0,0,0,0,0,0,0,0,268,0,0,,0.0,1.0,0.0,0.2717454059521581,0.48994252932059057,0.28192795168454965,0.4601271182970436,0.27737836575210856,0.4732708868191404,0.24883953834649974,0.5628722558958241,0.27594957790125335,0.47745702159472814,0.22109749100496456,0.6649613802687434,0.27594957790125335,0.47745702159472814,0.5981272734224465,1.7454776670432919,1.205282108247046,2.8979402171756745,1.3137844048244955,1.6842139498990083,1.498999177361752,1.292145228254195,1.631623208357235,1.461884218305715,1.3016403219882053,1.6546017164978262,1.4781210192430159,1.3682543760271704,1.820108657295288,1.5941815166612292,1.3046790222626286,1.6619878293010744,1.4833334257818516,1.4483171205518504,2.028951285358059,1.7386342029549549,1.3046790222626286,1.6619878293010744,1.4833334257818516,,0.0,0.0,0.0,0.0,0.0,0.0,,,67.21064182600797,0,0,-268.8425673040319,0.0,0.0,63.81708451404263,0,0.0,0.0,63.81870448200613,0,0.0,0.0,67.21064182600797,0,0.0,0.0,65.71591767883722,0,0.0,0.0,67.21064182600797,0,0.0,-268.0,67.21064182600797,-4
TTWO,144.47000122070312,1.0,0.2571884984025559,0.7428115015974441,0.3228752978554408,0.2109440267335004,0.7408752713156611,1.281797941419878,1011,144,0,578,0,578,144,578,150,578,1733,1.0,1.0,1.0,1.0,0.2558857083881751,0.5394873793590285,0.25756748034030297,0.534037496536263,0.25409787756109914,0.5453354442823373,0.2661619088755918,0.5069281574761613,0.2724921300515978,0.4877062808680047,0.25212851886338566,0.5518436587773214,0.2724921300515978,0.4877062808680047,0.7408752713156611,1.8882256649365066,1.281797941419878,2.9744560503485067,1.4090538570202267,1.8005177284304783,1.6047857927253526,1.4041811273952094,1.7898530915760542,1.5970171094856318,1.4143014094813895,1.812032238291871,1.6131668238866301,1.3801919594514709,1.7377352875064485,1.5589636234789597,1.3634311722415828,1.7017032904552947,1.5325672313484389,1.4201643031889384,1.824933140461562,1.6225487218252503,1.3634311722415828,1.7017032904552947,1.5325672313484389,0.026897624557473934,0.00826534373024856,0.005900392723089507,0.00207391711180358,0.0021970078537479473,0.0011613666165632818,0.0021970078537479473,4639.212792586439,3628.212792586439,140.6762900692986,26,0,-150.83303858937262,1831.4091800193683,1253.4091800193683,139.8225257218057,9,88.87216185490328,-55.12783814509672,149.52164513927815,0,204.3234169714005,-373.6765830285995,150.83303858937262,-2,430.5941186639737,286.5941186639737,144.0477202916813,2,228.37709393721317,-349.6229060627868,150.83303858937262,-2,43.56661432983801,-106.43338567016198,150.83303858937262,-1
