,price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
LIXT,4.420000076293945,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.967741935483871,0.9705882352941176,-1.8066703646932056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.9745433056124372,-3.136844613488428,0.9733583524006111,-3.6530511786983904,0.9789473684210526,-4.452319203553483,0.9745433056124372,-3.136844613488428,0.9734285224119487,-3.4010805390887815,0.9703573341353534,-2.7045881216986096,0.9745433056124372,-3.136844613488428,-0.044602125063835145,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00017521110711540432,0.00010094117536607246,0.00012807045114632902,0.00017521110711540432,0.00011147843228265906,0.00015162359989737988,0.00017521110711540432,35.5270155233562,35.5270155233562,4.104020881157465,9,0.0,8.20804176231493,22.195122357207726,22.195122357207726,0.0,4.104020881157465,5,0.0,3.2882806678980456,3.2882806678980456,4.104020881157465,1,27.000228000613774,27.000228000613774,4.104020881157465,7,0.0,16.924478115489105,16.924478115489105,4.104020881157465,4,0.0,22.129964444492696,22.129964444492696,4.104020881157465,5,0.0,8.821187544851936,8.821187544851936,4.104020881157465,2,0.0,0.9757134882961177,-2.6961203372567533,0.9919207925927646,-12.734752067043454,1.0,1.0,0.0002581646877939926,0.008052687217239014,39.60536425909402,39.60536425909402,4.104020881157465,10,0.0,1417.1217336524264,1417.1217336524264,4.132636290937163,343,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3837210494147232,1.0425611651710702,0.3097366607864237,1.076227482878118,0.7229593020855273,0.5714685084400948,1.1357913864014795,343.0,0.30749356653660515,0.0,0.0,0.0,,4.104020881157465,4.104020881157465,0.0,4.104020881157465,4.104020881157465,4.104020881157465,4.104020881157465,1417.494247791447,0.0,1.0
LIXTX,17.610000610351562,0.0,0.0,0.0,0.0,0.0,0.403,0.597,,0.6307531380753139,0.798952235850963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.0,0.0,1,1,1,1,,,,,,,,,,,,,,,0.798952235850963,1.8435543609147982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLY,1174.6099853515625,0.0,0.0,0.0,0.0,0.0,0.2452,0.7548,0.1404136833731105,0.6259414225941422,1.0911445838356713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.15479321147131314,0.7842924442738373,0.1521856180451663,0.9526638030845526,0.23924424629175628,0.5962546314176845,0.15479321147131314,0.7842924442738373,0.1522220492739068,0.8854731757769612,0.14566254467331335,0.7829952699927528,0.15479321147131314,0.7842924442738373,1.0376580892568883,2.0822602143207236,,,1.777561333311797,,,2.0112069708546603,,,1.548559759863854,,,1.777561333311797,,,1.9144948351606645,,,1.7758709344497545,,,1.777561333311797,,,0.0038262728168821846,0.0038192990303131742,0.004012087664351417,0.0038262728168821846,0.004024601672029715,0.004196629808903225,0.0038262728168821846,775.8415319665422,775.8415319665422,1139.771155882542,1,,0.0,839.7941572320732,839.7941572320732,,1144.3944730182964,1,,103.01260116219356,103.01260116219356,1134.8140799894575,0,589.6329299507452,589.6329299507452,1139.771155882542,1,,611.0086186816894,611.0086186816894,1143.4587680221728,1,,612.5119606748725,612.5119606748725,1138.379912824939,1,,192.6377309701915,192.6377309701915,1139.771155882542,0,,0.15750313609004749,0.6457679600861215,0.20779962550150505,-7.120366098553326,1.605830483624646,0.005394040172959471,0.00363702948015985,0.0006558203670207793,557.9611937390073,557.9611937390073,1138.0407537146173,0,,115.41206933847711,115.41206933847711,1116.2834729245042,0,,1,,,,,,,,,,0.009611166221016095,0.014180755026680049,0.0,0.009611166221016095,0.012250980390945894,0.009579399887984749,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LMT,563.8499755859375,0.0,0.0,0.0,0.0,0.0,0.3176,0.6824,0.1789976133651551,0.2535564853556485,0.5769927107742282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.19769293867052826,0.59437607735596,0.19421980334553535,0.7245926057469411,0.23711971257971554,0.6039039115289079,0.19769293867052826,0.59437607735596,0.19437123624755087,0.6730232776649044,0.18579329020271276,0.5998691347394611,0.19769293867052826,0.59437607735596,0.5769927107742282,1.6215948358380632,,,1.3328605442274508,,,1.419458423350705,,,1.339013661353282,,,1.3328605442274508,,,1.3845099788995505,,,1.3364045248331176,,,1.3328605442274508,,,0.0012199701142151422,0.0009912207538545275,0.0012445077145668794,0.0012199701142151422,0.001069394906607451,0.0012382629715379202,0.0012199701142151422,247.36957547562594,247.36957547562594,551.2612677511751,0,,0.0,217.9513546877073,217.9513546877073,,552.249602914288,0,,31.95343361588173,31.95343361588173,551.4254702941056,0,187.99876206505445,187.99876206505445,551.2612677511751,0,,162.3538322444519,162.3538322444519,551.7366352554075,0,,180.72856436341328,180.72856436341328,550.7017763457305,0,,61.42067905271551,61.42067905271551,551.2612677511751,0,,0.20126121985762857,0.48766088762950743,0.2672554836875283,-7.546075988751071,1.2658454183233598,0.026047080595203352,0.0013674007833842394,0.0012552132808385664,209.77464647418566,209.77464647418566,550.4770994511304,0,,220.8939665305148,220.8939665305148,544.3190698520125,0,,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LNT,68.02999877929688,0.0,0.0,0.0,0.0,0.0,0.0748,0.9252,0.099840891010342,0.0380753138075313,0.5269295723910905,136.0,0.0,204.0,0.0,204.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,340.0,1,1,1,1,0.09301597621402873,1.274489354084676,0.0940255257550144,1.5064312718806467,0.05930173533966182,2.362583739776097,0.09301597621402873,1.274489354084676,0.09409910725771796,1.3995830355868097,0.09705737989219801,1.1506611358430379,0.09301597621402873,1.274489354084676,0.5269295723910905,1.5715316974549256,,,1.7791466955982178,,,1.9758197630294807,,,2.9095771024084223,,,1.7791466955982178,,,1.882654138583415,,,1.6822921294422222,,,1.7791466955982178,,,0.0014628457972297678,0.0012170392536350319,0.0023779553975113252,0.0014628457972297678,0.001282562487330655,0.0013860554379856332,0.0014628457972297678,296.6167282547189,160.6167282547189,67.24901232291371,2,,67.24901232291371,267.60472175989213,63.60472175989213,,67.33378155122647,1,,61.05533862628574,61.05533862628574,67.57241828799819,1,225.42617705696134,225.42617705696134,67.24901232291371,3,,194.71659498706018,194.71659498706018,67.31157738937144,3,,202.2993622462321,134.2993622462321,67.1848858176138,2,,73.6485108678805,73.6485108678805,67.24901232291371,1,,0.09198827611148626,1.0792489487720724,0.079497524287018,-6.201710223647478,1.628851709323697,0.060598342317123875,0.0016035096822730544,0.002600238395417549,245.99640486109203,177.99640486109203,67.21689316729217,3,,457.5931292768041,457.5931292768041,66.23688073915675,7,,1,,,,,,,,,,0.050760097302349205,0.03545836213906161,0.08721565511647514,0.07614014595352381,0.09182028157042449,0.04137565779811219,0.0545989825043261,4.206694810728993,0.025380048651174603,,,,0.355102071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.947522956627,0.0,1.0
LOW,208.0500030517578,0.0,0.0,0.0,0.0,0.0,0.212,0.788,0.1607000795544948,0.0920502092050209,0.5517716958939616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,1,1,1,1,0.16949631759173017,0.7108489446115833,0.167804152137333,0.8575987673983352,0.13543177790373448,1.1607216006770529,0.16949631759173017,0.7108489446115833,0.16803170402837767,0.7961211364745201,0.1639591321922249,0.6908411159351717,0.16949631759173017,0.7108489446115833,0.5517716958939616,1.5963738209577967,,,1.3944341621860923,,,1.4935094679982712,,,1.7210073090064417,,,1.3944341621860923,,,1.4511748607603994,,,1.3814454227836845,,,1.3944341621860923,,,0.0012097063770405345,0.0009795302685077073,0.0014999732098379115,0.0012097063770405345,0.0010526940126864242,0.001207029045482657,0.0012097063770405345,245.2884291605709,245.2884291605709,202.87372680458813,1,,0.0,215.38083030311577,215.38083030311577,,203.11545599219005,1,,38.51265349756178,38.51265349756178,203.7912270847754,0,186.41710866182441,186.41710866182441,202.87372680458813,1,,159.81832911718473,159.81832911718473,203.02423420414854,1,,176.1698698492829,176.1698698492829,202.679312644916,1,,60.90394040515563,60.90394040515563,202.87372680458813,0,,0.17114094233265117,0.5898229164698617,0.19632036385031026,-7.038173437204607,1.3176905778500334,0.03717949394110269,0.0013588499654359984,0.0016906969228660002,208.46285491025372,208.46285491025372,202.66726825665359,1,,297.5309098413197,-118.46909015868027,206.5337720014309,-1,,1,,,,,,,,,,0.007895409719615654,0.011491806966299123,0.0,0.007895409719615654,0.009903263499085648,0.007457210116664896,0.005435798012390836,-0.7739982083151955,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.5337720014309,0.0,1.0
LPLA,370.6900024414063,1.0,1.0,0.0,1.0,1.0,0.7588,0.2411999999999999,0.7677008750994431,0.7853556485355648,0.8897645328376435,741.0,741.0,0.0,0.0,741.0,0.0,0.0,741.0,741.0,0.0,741.0,0.0,1482.0,1,1,1,1,0.7657682001880185,-0.4762069510058475,0.7661156752890875,-0.5693573728508853,0.7709332666550478,-0.6338170712468072,0.7657682001880185,-0.4762069510058475,0.7660779499156116,-0.529214211340948,0.7669572022174531,-0.44939658491198176,0.7657682001880185,-0.4762069510058475,0.8897645328376435,1.9343666579014784,,,0.7303789242868166,,,0.6868422826395504,,,0.6582438624720024,,,0.7303789242868166,,,0.7052767969203634,,,0.7434134990453639,,,0.7303789242868166,,,0.0012220037960130109,0.0009713306884782517,0.0012607960184812044,0.0012220037960130109,0.0011038475620210595,0.0013332546922761189,0.0012220037960130109,247.78193885824447,-493.2180611417555,383.3687042712233,-1,,0.0,213.5778922912343,-527.4221077087657,,382.28962212796756,-1,,32.37164495499169,32.37164495499169,353.29826920211514,0,188.31215470965995,-552.6878452903401,383.3687042712233,-1,,167.58437954071852,-573.4156204592815,382.8057494271972,-1,,194.59291927834923,194.59291927834923,353.29826920211514,1,,61.52306690266919,61.52306690266919,353.29826920211514,0,,0.7654333970398459,-0.39859765411185916,0.7609885119136305,-11.081253844152787,0.7687520862756633,0.0006680221234836063,0.0013998963209907371,6.183586219002641e-05,214.75982711487583,-526.2401728851241,383.73473948997787,-1,,10.8819505668901,10.8819505668901,356.35387858580543,0,,1,,,,,,,,,,-0.003543329065410713,-0.005065122156557219,0.0,-0.003543329065410713,-0.0043760575232065875,0.0031555826645398755,-0.002482501404116833,0.0,0.0,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0
LRCX,301.8999938964844,0.0,0.0,0.0,0.0,0.0,0.2104,0.7896,0.1356404136833731,0.2853556485355648,1.0102679080243977,0.0,0.0,7548.0,0.0,7548.0,0.0,0.0,5736.0,2113.0,3019.0,6038.0,302.0,7548.0,1,1,1,1,0.14698251201443902,0.8279170939910531,0.1449407144680963,1.0021308638193114,0.19399097998074863,0.7847411945456017,0.14698251201443902,0.8279170939910531,0.14498758650991375,0.9313763778222237,0.13982212981312997,0.816337001927151,0.14698251201443902,0.8279170939910531,1.0102679080243977,2.054870033088233,,,1.8153464376894333,,,2.0580260117866334,,,1.7597653871201833,,,1.8153464376894333,,,1.9557798306143521,,,1.8002691761533363,,,1.8153464376894333,,,0.0037345962601443884,0.003706546357760113,0.004318367328061736,0.0037345962601443884,0.003899078194327989,0.004048498680111203,0.0037345962601443884,757.2525594523381,757.2525594523381,288.86793110306746,3,,288.86793110306746,815.0019021950022,-6732.998097804998,,329.0877794151311,-20,,110.87650332021938,110.87650332021938,287.7519750934911,0,575.5054697971983,-5160.494530202802,329.0877794151311,-16,,591.9518441303899,-1521.0481558696101,329.0877794151311,-5,,590.8917339060272,-2428.108266093973,329.0877794151311,-7,,188.02217825915415,188.02217825915415,288.86793110306746,1,,0.14908337183558779,0.6842456528208096,0.1856573417122479,-6.961825132393867,1.636896943350577,0.006644311584245836,0.003564851012635011,0.0007691959892024407,546.8882057079503,-5491.11179429205,329.0877794151311,-17,,135.36404982966596,-166.63595017033404,293.0540063365585,-1,,1,,,,,,,,,,0.032130314743246416,-0.31383320881851223,0.0,-0.17136167863064755,-0.06777046540353482,-0.07288816726574789,-0.12436353012298423,-0.7572970183442325,0.010710104914415472,,,,1932.045144,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-293.0540063365585,0.0,1.0
LULU,120.80999755859376,1.0,1.0,1.0,1.0,1.0,0.5092,0.4908,0.568019093078759,0.2230125523012552,0.3140619699194519,0.0,0.0,483.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,483.0,1,1,1,1,0.5536765618330663,-0.07553280446561454,0.5554868641926831,-0.09321489930190843,0.35809887908801175,0.27205851360210964,0.5536765618330663,-0.07553280446561454,0.5561737249244931,-0.0877555334705447,0.5622089327704404,-0.08227067172124462,0.5536765618330663,-0.07553280446561454,0.3140619699194519,1.358664094983287,,,0.977114976508424,,,0.9718337318672258,,,1.0869617952427588,,,0.977114976508424,,,0.9734612685655394,,,0.9750991508403577,,,0.977114976508424,,,0.0004883719150240126,0.00033438118532413524,0.0004891283363624037,0.0004883719150240126,0.00037026869423454045,0.000465844018813095,0.0004883719150240126,99.02566619136367,99.02566619136367,114.97015368763947,1,,0.0,73.524320430212,-409.475679569788,,127.58761572186815,-3,,12.55864438818858,12.55864438818858,115.90587073308023,0,75.25865952127991,75.25865952127991,114.97015368763947,1,,56.21360369092671,56.21360369092671,114.97015368763947,0,,67.99147085276086,67.99147085276086,114.97015368763947,1,,24.587597926812904,24.587597926812904,114.97015368763947,0,,0.5515745032607765,-0.06082834254669497,0.5210634117033464,-9.36336613413713,0.9815287197380043,0.05670517356690806,0.0006279592510466161,0.0014197919278770641,96.33600586543047,96.33600586543047,114.97015368763947,1,,249.85671788562487,7.8567178856248745,115.41149854965495,0,,1,,,,,,,,,,8.914382110063687e-05,-0.0004072976930561686,0.0,8.914382110063687e-05,0.0,0.00010575724102288749,5.7813863390282205e-05,0.0,0.0,,,,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LUV,39.63999938964844,0.0,0.0,0.0,0.0,0.0,0.0556,0.9444,0.0437549721559268,0.1895397489539749,0.2424464465173245,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,80.0,1,1,1,1,0.04589056949159105,2.198151237293927,0.045532272081499535,2.6366482152677713,0.06646129558313675,2.166439122334163,0.04589056949159105,2.198151237293927,0.04551957056092744,2.4517670846982083,0.04456306271003127,2.100932038027174,0.04589056949159105,2.198151237293927,0.2424464465173245,1.2870485715811597,,,1.7414308996110097,,,1.945195673214501,,,1.727550529436403,,,1.7414308996110097,,,1.8565269544939071,,,1.6992274460526091,,,1.7414308996110097,,,0.0007232402112738728,0.0005389158973620276,0.0006226140829879895,0.0007232402112738728,0.0005685022110762922,0.0006628047309748605,0.0007232402112738728,146.64918586535924,106.64918586535924,39.037263380134675,3,,39.037263380134675,118.49777099202414,78.49777099202414,,39.196079478433326,2,,15.985965804955779,15.985965804955779,39.02302255282233,0,111.45212723725663,111.45212723725663,39.037263380134675,3,,86.30910063008265,86.30910063008265,39.13752525807878,2,,96.73853634950318,96.73853634950318,38.94003939001336,2,,36.41228942993343,36.41228942993343,39.037263380134675,1,,0.046263803220453655,1.8334693654743488,0.052236235625475795,-6.00651667070197,1.5883234924839613,0.21964240188651607,0.0008656362734112405,0.004500687257984711,132.79833201547038,132.79833201547038,38.94224377415859,3,,792.0364416997038,277.0364416997038,37.066522704253664,7,,1,,,,,,,,,,0.2264938529070385,0.2172473065960851,0.0,0.2264938529070385,0.18784880742529847,0.13793485713778172,0.1575754647249802,3.9460577751241366,0.07549795096901284,,,,0.438706631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.26609081701466,0.0,1.0
LVMUY,106.4800033569336,1.0,1.0,1.0,1.0,1.0,0.342,0.6579999999999999,0.381066030230708,0.2665271966527197,0.5762954303902575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,746.0,426.0,746.0,0.0,0.0,1,1,1,1,0.371785359080882,0.18823550467872738,0.37324627539646926,0.22176221047452738,0.32040177032872014,0.35867544414084435,0.371785359080882,0.18823550467872738,0.37330511537185457,0.20606771372751612,0.3773937507939755,0.16789955850358304,0.371785359080882,0.18823550467872738,0.5762954303902575,1.6208975554540928,,,1.095174807445376,,,1.1130530351825423,,,1.189143239738538,,,1.095174807445376,,,1.1046478463733664,,,1.084470810640614,,,1.095174807445376,,,0.0010009424751553267,0.0007759187386638997,0.0011032677833942293,0.0010009424751553267,0.0008517613812202597,0.0010032136134997189,0.0010009424751553267,202.95801697895575,202.95801697895575,102.38048188470579,2,,0.0,170.61037065835404,170.61037065835404,,102.49411016171939,2,,28.32701916154654,28.32701916154654,103.05829224622832,0,154.24635737785624,-591.7536426221437,111.20201775311722,-5,,129.31305689274092,-616.6869431072591,111.20201775311722,-6,,146.42233538845994,-279.57766461154006,111.20201775311722,-3,,50.393502103367275,50.393502103367275,102.38048188470579,0,,0.3702967679889235,0.15990567856191176,0.3505382542486906,-8.14238895424605,1.0802918665275743,0.019592442725897476,0.0011654756489041759,0.0009426614487963424,178.7970616910527,-567.2029383089473,111.20201775311722,-5,,165.8907133144062,165.8907133144062,102.37029684745391,2,,1,,,,,,,,,,0.0011072689131767248,0.0015368274373296431,0.0,-0.002768172282941812,-0.003980990872583019,-0.0013214185193295986,-0.0019976426590894883,2.0,0.0,,,,7.062940436,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,204.74059369490783,0.0,1.0
LVS,45.040000915527344,1.0,1.0,1.0,1.0,1.0,0.2864,0.7136,0.2796340493237867,0.204602510460251,0.2271218723093767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,1,1,1,1,0.2810087176009349,0.3586393119401705,0.28069225455342856,0.42873977754033166,0.24911602687528658,0.5619373112115404,0.2810087176009349,0.3586393119401705,0.2808098688356332,0.398310652729406,0.28014108787351055,0.3378535106925135,0.2810087176009349,0.3586393119401705,0.2271218723093767,1.2717239973732117,,,1.090032346674723,,,1.1085553298426334,,,1.144622415815755,,,1.090032346674723,,,1.1004765453382694,,,1.0845997411032027,,,1.090032346674723,,,0.0004345348601069875,0.0002927531592934009,0.0003927551954288861,0.0004345348601069875,0.0003212044544100255,0.000404505982703902,0.0004345348601069875,88.10929269622254,88.10929269622254,43.714753131142906,2,,43.714753131142906,64.37107718838897,64.37107718838897,,43.78310833084819,1,,10.084209939025767,10.084209939025767,43.820809096180795,0,66.96230901261147,66.96230901261147,43.714753131142906,2,,48.76474891103865,48.76474891103865,43.77606171066721,1,,59.03898219591486,59.03898219591486,43.70213631163808,1,,21.87711474966609,21.87711474966609,43.714753131142906,1,,0.28127933265476124,0.3002896156637966,0.2845200196259854,-7.669691792524018,1.0748505765621568,0.15824824005470217,0.0005653817302359866,0.0031020454555464997,86.73591095193204,86.73591095193204,43.704177837466645,2,,545.9017487258016,-85.09825127419845,44.781540113963125,-2,,1,,,,,,,,,,0.004019442377153717,0.0028721530757083295,0.0,0.004019442377153717,0.0024789277512144606,0.0017835155419883804,0.0028179329148597084,-1.8382553810096964,0.0020097211885768585,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.56308022792625,0.0,1.0
LW,54.97999954223633,0.0,0.0,0.0,0.0,0.0,0.7888071895424836,0.2111928104575163,0.8220958570268074,0.9743370402053037,0.4021613982921172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.8147346278279836,-0.6423462836925333,0.8160967902882784,-0.7730260700700968,0.8579859285702687,-1.1065934050453736,0.8147346278279836,-0.6423462836925333,0.8158926272598334,-0.7177572762519797,0.8192653486631293,-0.6194251198464706,0.8147346278279836,-0.6423462836925333,0.4021613982921172,1.4467635233559524,,,0.7888042275146447,,,0.7516376254235824,,,0.6645155198205223,,,0.7888042275146447,,,0.7671379912591684,,,0.7955101551362229,,,0.7888042275146447,,,0.0004887541817100277,0.0003325274247430188,0.000386886900222674,0.0004887541817100277,0.0003752564929983817,0.00048084501706917337,0.0004887541817100277,99.10317722768839,99.10317722768839,52.5596441011321,2,,0.0,73.11671230825748,73.11671230825748,,52.5596441011321,1,,9.93353816807949,9.93353816807949,52.5596441011321,0,75.31756724607754,75.31756724607754,52.5596441011321,1,,56.97084335867745,56.97084335867745,52.5596441011321,1,,70.18091602002765,70.18091602002765,52.5596441011321,1,,24.606843545341338,24.606843545341338,52.5596441011321,0,,0.8134487865714396,-0.5343899611188379,0.7969174576976924,-11.338508688861246,0.8208903667608316,0.015182069650653891,0.0006325620089372845,0.00047964418579075256,97.04212064981108,97.04212064981108,52.5596441011321,2,,84.408369748794,84.408369748794,52.87533285786709,2,,1,,,,,,,,,,0.012894023380425265,0.009337020390750286,0.0,0.006447011690212633,0.008049617306447824,0.0059951168608877265,0.008924144704518532,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75066571573419,0.0,1.0
