,dar,dar_0,dar_1,dar_2,dar_3,dar_4,dar_5,dar_6,dar_7
DOOR,1.0005102343774974,0.9929416437981671,0.9997901841206276,1.0009296380256427,1.0045758468403687,1.0011392924328915,1.0023924987448551,1.0027338759585265,1.0029763927905386
DORM,1.000531221391844,0.9928602586696936,1.0009615164025798,1.0010480745649286,0.9995923372885465,1.000489585526756,1.002256185056223,1.0014850681101335,1.0043573439125597
DOV,1.0005161658099784,0.9911804022323569,1.0006300858119226,1.0014514726065344,1.001206733560721,1.0012535517216237,1.001953899868777,1.001858236279549,1.004117003054745
DOX,1.0003380204226509,0.9923217700219772,1.0008274234608485,1.0004365260504309,1.003304032160199,1.0009130140782538,1.0019144467750032,1.0012313535456039,1.0048035275505425
DPG,1.0004048309491578,0.9932390880377941,1.0013072457179335,1.0008418671430759,0.9987572714508351,1.0007018364107831,1.0012120975681016,1.0022598975556474,1.0031243796981948
DPZ,1.0008250993240402,0.9934758357482758,0.9995910097243855,1.0025613749410633,1.0039572564125363,1.0017122443672295,1.002639562848002,1.0023724049796163,1.0042667850987175
DQ,1.000175357123247,0.9840795349384323,1.0008498120684644,1.0006003858013903,1.0166506241444315,1.0018302920994133,1.0019923837912075,0.999989088532484,1.0080209560440618
DRH,1.000106959133802,0.9873609560270391,1.00030802775815,1.0010456269660564,1.0006291679007455,1.0011985615235182,1.0022916088111864,1.0024042401889255,1.0070051501600643
DRI,1.0005883284987147,0.9937471019989305,1.0004223264167966,1.0019894614128193,1.0030284783368102,1.0008180788856667,1.0029057251006686,1.0018414319500617,1.0033266615942757
DRQ,1.0000839159203492,0.9880922885735962,1.0006254796914056,1.0016494650129733,1.0066701031612477,1.0012455197979364,1.0019246155719312,1.001423257901411,1.005017527571771
DRRX,0.9999490074526413,0.9876277980110397,0.998462882800701,1.0003534201531992,0.9965621342295926,1.002228643103829,1.0058930577537653,1.0027535896321234,1.0057062616825756
DRS,0.9995013078837359,0.9920227490659752,0.9999866251141551,0.9996546502180095,1.0016751721102342,1.0003335662641704,0.9995380313270749,1.0005780985225987,1.0019594051306249
DSGR,1.0001530366591769,0.99252858859795,0.9999113542508947,1.0020826387873225,1.0009281749098426,1.0007433939561452,1.0012134572814297,1.0003631053432207,1.0033956865182878
DSGX,1.0003671914522176,0.9907230029376496,0.9987394514533894,1.0071776759255753,0.9948179139175396,1.001971968105424,1.0015129306262238,1.0008284426192873,1.0055259377601802
DSM,1.0002564142370547,0.9987731230088346,1.0003033145947229,1.0007355426488345,1.0003266796198902,1.000278729612974,1.0001934348643795,1.0005071595489763,1.0009088761435792
DSU,1.0004332176727935,0.9956465100030365,1.000598236505296,1.0011522658516039,1.0002280974273827,1.0007261067755995,1.0008422109960065,1.000828042319432,1.0024033194507396
DSWL,1.0000943553381552,0.9942756707149706,1.0001337308577558,1.002115085181232,1.0015120152629098,1.000749510414093,1.00169852230996,0.9999502487849922,1.0020099687764676
DSX,0.9997780445957812,0.9877592971094978,0.9998850896264998,1.0007680256174503,1.0024442967787937,1.0008496672371536,1.001621170467718,1.0021149163692442,1.0066223474389884
DTE,1.0004495465816556,0.9967698716511406,1.0003723407764353,1.0011738650411395,1.000750327405662,1.0005203327591534,1.0008207349947529,1.0013230055139466,1.002196436096577
DTF,1.0002126770193247,0.9993006775333939,1.000372560326107,1.0002601354451177,1.0009341555571367,1.0001865936292464,1.000429085272266,1.0002638578841656,1.0005578985116863
DTST,0.9985647207913634,0.9946765698251122,0.9976852063721743,0.9951668751337055,0.0,0.9986391485141444,0.9762988718382695,1.0039409926561516,1.0006386144722332
DUK,1.0004970361556382,0.9972792359009907,1.000368817453022,1.001032896821713,1.0008681033590912,1.0004698151553226,1.0007698122234832,1.001035241707962,1.0022545697535716
DVA,1.0006217976819751,0.9939520745291093,1.0004955449416109,1.0013113502735909,1.003870969951531,1.0007515492195826,1.0019418445799004,1.0018052919243676,1.0041714174800345
DVAX,0.9994459023981717,0.990253612042486,0.9995552523400694,0.9975213006735183,1.0049487119060792,1.0013956722568091,1.0055239163982344,1.0003124466868778,1.0018325179739511
DVN,1.0002267387528092,0.991559816872573,1.0005343121110468,1.0000760783358231,1.000502058626038,1.0013565460310296,0.9999523479778883,1.0017419115587431,1.0036448991976836
DWSN,0.9998086720274085,0.9898274800060834,1.0004089410552623,0.9979487911967101,1.0087145307819614,1.000816219457913,1.00175221696947,1.0015674968261592,1.0037684209659716
DX,1.0001942000263389,0.9939920702498547,1.0010748678438042,1.0011742368277468,0.9962145935731421,1.0010164949107507,1.0006573469555626,1.0013234544183187,1.0018931130220723
DXC,1.0004775898463987,0.9901065270310664,1.0002676752527344,1.002139235897865,1.0014504221437457,1.00142310378061,1.0017497756705582,1.002672913599842,1.0041980078159753
DXCM,1.0008198831423483,0.9890005973249232,1.0004218224368207,1.0025121226928373,1.006504063278069,1.0022974410862542,1.0020817675500204,1.0011620800536485,1.0080893230356949
DXLG,0.9997570407544829,0.986567679297381,1.0013850119478391,0.9994781733290227,1.0014042037030233,1.0014912949000658,1.0015103975284199,1.0007105761596897,1.003295803504961
DXPE,1.0000730592510403,0.9866838984560052,1.0014756005198346,0.9978544142735251,0.9903219483822838,1.0026086649136459,1.0049815668631954,1.003208499724849,1.0030214792802925
DXR,0.9995599469942945,0.9962981282921147,1.0001220057007651,1.0002723844902657,0.9998278424254238,1.0001302344312715,0.99860782151791,1.0001861274674286,0.9999156565493565
DY,1.0005432223999569,0.9885700965438343,1.000721153317867,1.0021098537448698,1.001665262950859,1.0009951430970079,1.0032322039117303,1.002129755950744,1.0056001514206152
DYAI,0.9999868459679052,0.9976619387277358,0.9964517672241724,1.0041276677748308,1.0106818475752468,0.9994465336790401,1.0045063759724622,1.0034111701438164,1.0019494259343174
DYSL,0.9998679874492923,0.9954771244876462,0.9997498960849949,0.9987507795133163,0.9955402198206295,1.0005688827003887,1.002678079940732,0.999831118536371,1.002111074361933
DZSI,0.9994613277287335,0.9892525282139161,0.998652560916221,1.001057677634397,0.9961480003205173,1.00221577404878,1.0018537757989663,1.0007222408613488,1.0007154060339363
E,1.0003984013039686,0.9924497361565731,1.0005226230454423,1.0006806311397476,1.00188177063463,1.001155958525945,1.0018377660594575,1.0016859387118284,1.0036600447813304
EA,1.0005832624709101,0.9889428394337572,1.0004471524934737,1.0016764856110318,1.0030455795254316,1.0018742063306434,1.0012727821068366,1.0021548755432572,1.0054438363833296
EAD,1.000437562774047,0.9959833179306413,1.000510521321689,1.0014750905166299,0.9988493028762431,1.0006441939449864,1.000669442429004,1.000975445727735,1.0018130442432571
EAT,1.0004553398939195,0.9903168752661939,1.0006245099863789,1.0018575298254768,1.0016817708422063,1.001145326641479,1.0020222291127487,1.0014771593914622,1.0039987141173305
EBF,1.0003553354609314,0.9937194847827652,1.0005585993593293,1.001023067607643,1.0019234682324298,1.0003334276223654,1.0019670273897752,1.0011849689260501,1.0027336036414813
EBIX,1.0000720094777014,0.9877730342033841,1.0019464800356406,1.0031518903358758,1.0005534239379579,1.0011098374764,1.0020891127374787,1.0021224852166368,1.001960347057213
EBMT,1.0003995977027507,0.9985090879495027,1.0005005329124843,1.0007021343695208,0.998384324403507,1.0007560224391034,1.000835590062299,1.0006934541051795,1.000984695793466
EBS,1.0001947943150036,0.9910060322927561,1.000504090079324,1.0015016079837427,0.9973517064459724,1.001240617500768,1.0011298658967183,1.0024646549662688,1.0061650219068505
EBTC,1.0001105783596627,0.9934114641331142,1.0007557489457013,0.999934470661277,1.0008420018016706,1.000902076554967,1.002879540697786,1.0019924505914057,1.0019388828950064
ECF,1.0003245224473016,0.9950496109352243,1.000322801788379,1.0008272590265197,1.000671205347254,1.0009361408988777,1.000772759629724,1.0008582964131547,1.0023515184002916
ECL,1.0003975160601062,0.9932617409744396,1.0000732551420866,1.0017507043894633,1.0010314391995883,1.000965056719583,1.0014344913896949,1.0016405691891677,1.0035389454233812
ECPG,1.0001646191050222,0.9915649717569709,1.0008643554645043,1.0022338946222138,1.0096929154466259,1.0009192481725908,1.0014049572520518,1.0022275616462282,1.0024869309575668
ED,1.0004985737527357,0.9974448101875739,1.0002637192766548,1.0013863522073245,1.0010005681210719,1.0004054549884258,1.001139911376614,1.0010580599439192,1.0019182644428943
EDAP,0.9998447516261867,0.9896883475992077,1.0009746196457356,0.9998275708756879,0.9986334021070996,1.0002440984754875,1.003868526917259,1.0017614250795912,1.0023848687333003
EDD,1.0001074885668129,0.9947656157080607,1.0004012022597024,1.0008644656583332,0.9984905696988317,1.0002730256599779,1.0016308480323792,1.0008747353144332,1.0035412339758
EDF,1.0002064949871794,0.9927531215260955,1.000470670153567,1.0008418638862415,0.9975450109593511,1.000627204374449,1.0014255304579356,1.001872340727304,1.0034272300387468
EDI,1.0000880543501591,0.9922986886880935,1.0006019391879155,1.000635536425392,0.999917004182401,1.0004242739769764,1.0013770669118007,1.003176208930825,1.0027243103759937
EDSA,0.9980488169768934,0.9857203703643396,1.0004668329347612,1.0014907897314322,1.00053683638565,0.9985049576815044,0.9960554782985892,1.004093184655598,1.0007510187666333
EDUC,1.0001666225578674,0.9960478039715397,1.0012688408250465,0.9986091152405638,1.000882097161547,1.0013796847156777,1.0002425656557414,1.0007534522829777,1.0012475552503928
EEA,1.0000330706187042,0.9907462506653002,1.0001094876812262,1.0007890901743406,1.0015169048442296,1.000784203664121,1.0014378134700068,1.0011602238418438,1.0035436235562216
EEFT,1.0002896073887169,0.9891867322224085,1.0015194785639532,1.00072925367984,1.0013559335454834,1.001156112462427,1.0030418220180946,1.0011613895911462,1.0044299729709134
EFC,1.0003874142765052,0.9929006852633816,1.0006597735522618,1.0009618283346124,1.0011034501807627,1.000611112339974,1.0011445797989686,1.002166945555497,1.002373163981423
EFR,1.0002787832017328,0.9970806837904187,1.0002765217161353,1.0009135138827214,0.9985188235896431,1.0004219399293457,1.0016570381673002,1.001037972113172,1.001197061579296
EFSC,1.0002066675244108,0.9910097048996891,0.9998693054981233,1.0000053691313922,1.004065095054582,1.0010204088184345,1.0017743220072113,1.002277803594648,1.0040026445383041
EFT,1.0002440300406037,0.9961527146949999,1.000358079800994,1.0010105067064186,0.9991234034438803,1.0004586778423157,1.0013570045794526,1.0011835653649102,1.0016424047786006
EFX,1.0007079056487906,0.9924387496813041,1.0006029541128407,1.0006720110559235,1.002203740728002,1.0016758444590497,1.001574793859805,1.0017675942796633,1.0042381687891229
EFXT,1.0000151914326734,0.9925784937479843,1.003921848074252,0.9992454622438453,0.9985619407882883,1.0009780356279656,0.9989006906419985,1.0018206866025166,0.9992356873414034
EGBN,1.000498008990982,0.995218907294901,1.000670718308321,1.0001390500648035,1.0026398788717874,1.00092284957672,1.0013438989201,1.0020076941253007,1.0030156183168029
EGF,1.0000566519926946,0.9995703925206239,1.0000911917741448,0.9999109790170929,0.9994777179873943,0.9999686216804429,0.9999790018293433,1.00032510775896,1.0006625310851431
EGIO,0.9995622164334518,0.9887488452985161,0.9993182133350069,0.9990397089754522,1.0027395058463928,1.0021195376342364,1.0027180137249436,1.0007670128809654,1.0050506254235403
EGLE,0.9979903052548985,0.9814857726272114,1.000537318571869,1.0009915561770486,0.9991064503197551,0.9999926380115326,1.0039180937781573,0.9997714086283205,1.0023984416544252
EGO,1.0001232736827388,0.9937279974984439,1.0010898754484243,1.0020126246289558,1.0034744104608984,1.000352449107175,1.0043782675943793,1.0006665038367966,1.001086405019633
EGP,1.0004421794739808,0.9942976828952265,1.0008127343575557,1.000997128710933,1.0009516928614541,1.0006743015840498,1.0010321300553675,1.0016627017531974,1.003485236540618
EGY,1.0000040282537026,0.9887512818784424,1.000064607551094,1.0018053436247472,1.0011480729152191,0.999752361557556,1.003226900313304,1.0022820896397733,1.0059245610397973
EHC,1.0006313781982126,0.9893287099583592,1.000995171253478,1.0014294413388534,1.0027471914810635,1.0015616346200802,1.0027843788214144,1.0022339981245274,1.0047303698617698
EHI,1.0002713137992987,0.9953269116228173,1.0006986160072473,1.001299571020011,0.9995080782733266,1.000485801536039,1.0013083017594158,1.0008292330532578,1.001805588231317
EIG,1.0002479160096276,0.9930175462782271,1.0009561590460627,1.0009241722202107,1.0062658198449062,1.000815113168782,1.0030780180357377,1.0007231831183647,1.0043403802432451
EIM,1.0002227784646351,0.9986866937904281,1.0001980674299291,1.0009776574903892,0.9991619896686147,1.000218850170965,1.0003722317289674,1.0002624891418472,1.0009573580359166
EIX,1.000477939420336,0.9957533824629421,1.000894390639043,1.0011511951864946,1.0005197249952646,1.0006804074494853,1.0011786463654282,1.001516481649489,1.0024972859771153
EL,1.0004996991998767,0.993328228980545,1.0005064142782238,1.0010528785040351,0.9997037695504568,1.001242101839367,1.0021263799773543,1.001146822754718,1.003706221919712
ELA,1.0001161960127518,0.9961180573473084,0.9998910114407279,1.0021522867382961,0.9961579323890205,0.999960987146551,1.000976389477131,1.0007267252076109,1.0022601845658097
ELLO,0.9997290792939121,0.9941433465773807,1.0002553539839303,0.9988563307805551,0.9960704426340924,1.0010643549931009,1.0002967671045209,0.9995091727602755,1.0017645440626861
ELMD,0.9995347191155505,0.993832547166414,0.9991487967684768,0.9992688606186867,1.0082352059367654,1.0007929680999226,0.9964093309062432,1.0009743955420338,1.0013334066903672
ELME,1.0001420278330786,0.9942763756309592,1.0002581039436877,1.000434125021372,1.0005593149988115,1.0002285265982727,1.0009921326206972,1.0014008407435036,1.0029395736580213
ELOX,0.9977133535852756,0.9878335281933371,1.0005187096776904,0.9962345925895866,0.9784843653362499,0.9991022112704854,1.0021954669206434,0.9984933032489922,0.9985357872518957
ELP,1.0002756297766449,0.9890588539803707,1.0009485522133224,1.0007474982409394,0.9994340412487138,1.0017626662970964,1.0000091318015176,1.002143371806478,1.004946697636431
ELS,1.0006206519120318,0.9952378728411911,1.0005021594661334,1.0017833464808164,1.0017979010902769,1.0009758587892061,1.0013534672992934,1.0010017353381908,1.0029666453413935
ELSE,0.9999497809997786,0.9962114344138958,0.9994260755989631,1.00049733488267,1.0010065079379311,1.0005772868273917,0.9996103487633264,1.00102376948755,1.001444739060832
ELTK,0.9993642288484569,0.9907799807302717,0.9996786537197812,1.0018475817508725,0.9991227866983075,0.999534844902038,1.0015032599661622,1.0004779141953213,1.0037364933720048
ELV,1.0007066754230576,0.9936112921233902,1.0011454106854312,1.0005478868037676,1.0033203892086673,1.0014832600253463,1.0015262017565836,1.0015419262354837,1.0036145013299134
EMD,1.0003127059828119,0.9959653428794509,1.0006464297736393,1.0013712860297515,0.9991283816533687,1.0004323804049902,1.0011721206142021,1.0006088522021914,1.0020867461867944
EME,1.0007344170610752,0.9913178803316494,1.000922089161473,1.0011312212846821,1.002255299570812,1.0016293113166697,1.0033666066749916,1.0023026964272637,1.0042064227594394
EMF,1.0003307409068307,0.9902461077690907,1.0004234131660186,1.001280222572158,1.0019957465302831,1.0013885965850444,1.0016437365431208,1.001693884606353,1.0036990046653158
EMKR,0.9994286179008468,0.9816517649621339,0.9980965433998672,1.0023816687396443,0.9934379565450445,1.0023063709048756,1.004163988067283,1.0022018255543024,1.0079235295613391
EML,1.000299029222504,0.9954805704903135,1.0006978186566151,1.0004857160477931,1.0010729255088353,1.0005263956385302,1.0009454034167717,1.0000105290139012,1.0024464053072113
EMMS,0.9990438301759251,0.988375009081391,0.9988084406523227,1.004992497047533,1.0029227465499804,0.9997754915112381,1.007465886072085,0.9994043601497931,1.0017917243974037
EMN,1.000362223200398,0.9903780143478701,1.0001793949099407,1.0011128619874274,1.003019190985704,1.000853631651559,1.0034503185638999,1.0026906061729954,1.0047241968934468
EMO,1.0003487447233552,0.9889678895273348,1.00187371882653,1.0002677878344939,1.001256368655853,1.0007380168777176,1.0014176430783706,1.0038842650665056,1.004838464926684
